PLAYER	TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	STL	BLK	TOV	PF	+/-	FP
Chris Boucher	TOR	TOR @ MIN	10/26/2024	L	16	4	2	8	25.0	0	4	0.0	0	2	0.0	1	8	9	0	0	0	0	2	6	14.8
Jamison Battle	TOR	TOR @ MIN	10/26/2024	L	19	9	3	8	37.5	1	4	25.0	2	2	100	2	4	6	1	0	0	0	0	4	17.7
Jamal Shead	TOR	TOR @ MIN	10/26/2024	L	19	5	2	4	50.0	1	2	50.0	0	0	-	0	0	0	5	0	0	1	2	-1	11.5
Scottie Barnes	TOR	TOR @ MIN	10/26/2024	L	37	20	9	19	47.4	1	4	25.0	1	2	50.0	3	5	8	6	1	0	6	4	-13	35.6
Bruno Fernando	TOR	TOR @ MIN	10/26/2024	L	12	6	2	4	50.0	0	0	-	2	2	100	2	1	3	1	1	2	2	3	5	18.1
Jakob Poeltl	TOR	TOR @ MIN	10/26/2024	L	30	8	4	9	44.4	0	0	-	0	0	-	3	7	10	3	1	1	2	4	-12	28.5
Ochai Agbaji	TOR	TOR @ MIN	10/26/2024	L	31	19	8	12	66.7	3	5	60.0	0	1	0.0	0	2	2	2	2	0	4	2	-15	26.4
Davion Mitchell	TOR	TOR @ MIN	10/26/2024	L	29	0	0	5	0.0	0	1	0.0	0	0	-	0	2	2	8	1	1	0	2	-12	20.4
Gradey Dick	TOR	TOR @ MIN	10/26/2024	L	30	25	9	16	56.3	4	9	44.4	3	3	100	0	1	1	2	1	0	1	2	-13	31.2
Jamison Battle	TOR	TOR vs. PHI	10/25/2024	W	15	12	4	5	80.0	2	3	66.7	2	4	50.0	3	3	6	0	0	0	0	6	4	19.2
Jonathan Mogbo	TOR	TOR vs. PHI	10/25/2024	W	24	12	3	8	37.5	0	1	0.0	6	7	85.7	5	4	9	5	2	3	2	2	21	43.3
D.J. Carton	TOR	TOR vs. PHI	10/25/2024	W	16	0	0	3	0.0	0	2	0.0	0	0	-	0	2	2	3	2	0	1	1	17	11.9
Chris Boucher	TOR	TOR vs. PHI	10/25/2024	W	19	4	0	5	0.0	0	4	0.0	4	4	100	0	3	3	1	2	4	1	0	5	26.1
Jamal Shead	TOR	TOR vs. PHI	10/25/2024	W	25	11	4	11	36.4	1	2	50.0	2	2	100	0	2	2	5	0	0	7	2	-14	13.9
Gradey Dick	TOR	TOR vs. PHI	10/25/2024	W	24	8	3	9	33.3	1	4	25.0	1	1	100	0	1	1	0	1	0	2	6	4	10.2
Davion Mitchell	TOR	TOR vs. PHI	10/25/2024	W	19	8	3	5	60.0	2	4	50.0	0	0	-	0	3	3	3	0	0	3	6	5	13.1
Ochai Agbaji	TOR	TOR vs. PHI	10/25/2024	W	26	12	5	9	55.6	0	1	0.0	2	2	100	3	5	8	1	2	0	1	3	1	28.1
Jakob Poeltl	TOR	TOR vs. PHI	10/25/2024	W	27	19	5	8	62.5	0	0	-	9	11	81.8	1	8	9	3	0	4	2	4	7	44.3
Scottie Barnes	TOR	TOR vs. PHI	10/25/2024	W	36	27	8	11	72.7	0	2	0.0	11	13	84.6	2	3	5	4	2	1	4	2	-1	44.0
