PLAYER	TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	STL	BLK	TOV	PF	+/-	FP
Ziaire Williams	BKN	BKN @ MIL	01/02/2025	W	19	8	2	5	40.0	2	4	50.0	2	2	100	2	4	6	1	0	1	1	2	12	18.7
Day'Ron Sharpe	BKN	BKN @ MIL	01/02/2025	W	20	6	1	3	33.3	0	1	0.0	4	4	100	2	4	6	4	0	0	2	4	17	17.2
Cam Thomas	BKN	BKN @ MIL	01/02/2025	W	22	24	8	22	36.4	2	11	18.2	6	6	100	3	4	7	2	2	0	1	1	-1	40.4
D'Angelo Russell	BKN	BKN @ TOR	01/01/2025	L	26	22	9	13	69.2	2	6	33.3	2	2	100	0	2	2	8	1	2	3	3	2	42.4
Nic Claxton	BKN	BKN @ TOR	01/01/2025	L	30	16	7	11	63.6	0	1	0.0	2	3	66.7	0	10	10	4	0	0	0	0	-17	34.0
Keon Johnson	BKN	BKN @ TOR	01/01/2025	L	29	17	6	18	33.3	3	12	25.0	2	2	100	0	1	1	0	1	0	1	2	-11	20.2
Jalen Wilson	BKN	BKN @ TOR	01/01/2025	L	31	10	3	11	27.3	1	5	20.0	3	3	100	1	0	1	0	0	0	1	3	-10	10.2
Tyrese Martin	BKN	BKN @ TOR	01/01/2025	L	20	2	1	4	25.0	0	2	0.0	0	0	-	0	4	4	4	1	0	0	1	3	15.8
Ben Simmons	BKN	BKN @ TOR	01/01/2025	L	25	2	1	6	16.7	0	0	-	0	0	-	0	2	2	6	1	0	1	3	-18	15.4
Cameron Johnson	BKN	BKN @ TOR	01/01/2025	L	28	24	7	12	58.3	3	5	60.0	7	7	100	1	0	1	3	1	0	3	3	-17	29.7
Day'Ron Sharpe	BKN	BKN @ TOR	01/01/2025	L	18	11	5	6	83.3	0	1	0.0	1	1	100	1	7	8	2	2	0	2	2	0	27.6
Noah Clowney	BKN	BKN @ TOR	01/01/2025	L	28	5	2	5	40.0	1	4	25.0	0	0	-	1	2	3	0	1	0	0	0	-16	11.6
Cam Thomas	BKN	BKN @ ORL	12/29/2024	L	25	25	6	18	33.3	3	7	42.9	10	11	90.9	1	5	6	5	0	0	2	1	8	37.7
Cameron Johnson	BKN	BKN @ ORL	12/29/2024	L	25	9	3	9	33.3	2	5	40.0	1	1	100	1	2	3	4	3	0	2	1	1	25.6
Noah Clowney	BKN	BKN @ ORL	12/29/2024	L	28	13	4	7	57.1	3	5	60.0	2	2	100	0	2	2	0	0	0	2	1	-4	13.4
Day'Ron Sharpe	BKN	BKN @ ORL	12/29/2024	L	16	8	4	9	44.4	0	2	0.0	0	0	-	2	4	6	1	1	2	0	1	18	25.7
Ben Simmons	BKN	BKN @ ORL	12/29/2024	L	31	6	3	6	50.0	0	0	-	0	0	-	1	6	7	7	0	0	2	2	-22	22.9
Nic Claxton	BKN	BKN @ ORL	12/29/2024	L	32	6	2	5	40.0	0	0	-	2	4	50.0	1	4	5	1	1	0	2	4	-19	14.5
Keon Johnson	BKN	BKN @ ORL	12/29/2024	L	33	14	5	11	45.5	1	5	20.0	3	4	75.0	2	1	3	2	1	0	2	3	-5	21.6
Jalen Wilson	BKN	BKN @ ORL	12/29/2024	L	31	16	4	5	80.0	4	5	80.0	4	4	100	0	1	1	1	1	0	1	4	5	20.7
Tyrese Martin	BKN	BKN @ ORL	12/29/2024	L	20	4	1	3	33.3	0	1	0.0	2	2	100	1	4	5	1	0	1	1	2	13	13.5
Jalen Wilson	BKN	BKN vs. SAS	12/27/2024	L	39	11	4	13	30.8	3	6	50.0	0	0	-	0	2	2	3	0	0	2	4	-12	15.9
Noah Clowney	BKN	BKN vs. SAS	12/27/2024	L	24	5	2	6	33.3	1	4	25.0	0	0	-	1	4	5	1	1	0	1	5	-13	14.5
