PLAYER	TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	STL	BLK	TOV	PF	+/-	FP
Jordan Clarkson	UTA	UTA vs. OKC	02/21/2025	L	30	19	7	16	43.8	4	10	40.0	1	1	100	3	1	4	2	0	0	1	1	-18	25.8
Lauri Markkanen	UTA	UTA vs. OKC	02/21/2025	L	29	5	2	14	14.3	1	7	14.3	0	0	-	2	2	4	1	1	0	1	2	-20	13.3
Jaden Springer	UTA	UTA vs. OKC	02/21/2025	L	11	7	2	2	100	1	1	100	2	2	100	1	0	1	2	0	0	2	1	2	9.2
Walker Kessler	UTA	UTA vs. OKC	02/21/2025	L	32	4	2	4	50.0	0	0	-	0	2	0.0	6	13	19	1	1	1	2	3	-19	32.3
KJ Martin	UTA	UTA vs. OKC	02/21/2025	L	16	2	1	3	33.3	0	2	0.0	0	0	-	0	0	0	0	1	1	1	1	-18	7.0
Kyle Filipowski	UTA	UTA vs. LAC	02/13/2025	L	37	20	8	12	66.7	3	6	50.0	1	1	100	1	9	10	0	0	0	2	6	-9	30.0
Isaiah Collier	UTA	UTA vs. LAC	02/13/2025	L	32	16	5	9	55.6	3	6	50.0	3	4	75.0	1	3	4	8	4	0	7	1	-2	37.8
Keyonte George	UTA	UTA vs. LAC	02/13/2025	L	37	13	3	12	25.0	2	7	28.6	5	6	83.3	1	3	4	9	0	0	4	2	-4	27.3
Lauri Markkanen	UTA	UTA vs. LAC	02/13/2025	L	38	20	8	16	50.0	2	6	33.3	2	2	100	1	5	6	1	0	0	3	2	-7	25.7
Cody Williams	UTA	UTA vs. LAC	02/13/2025	L	16	2	0	1	0.0	0	0	-	2	2	100	0	0	0	0	0	0	3	4	7	-1.0
Brice Sensabaugh	UTA	UTA vs. LAC	02/13/2025	L	12	10	3	5	60.0	3	4	75.0	1	2	50.0	1	0	1	2	0	0	0	1	9	14.2
Micah Potter	UTA	UTA vs. LAC	02/13/2025	L	13	3	1	1	100	0	0	-	1	1	100	2	7	9	0	0	0	2	1	4	11.8
Johnny Juzang	UTA	UTA vs. LAC	02/13/2025	L	12	8	3	5	60.0	2	4	50.0	0	0	-	0	3	3	1	1	0	1	2	-12	15.1
