PLAYER	TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	STL	BLK	TOV	PF	+/-	FP
Daniel Theis	NOP	NOP @ POR	10/25/2024	W	18	5	1	4	25.0	0	2	0.0	3	4	75.0	1	5	6	4	0	0	1	4	14	17.2
Jose Alvarado	NOP	NOP @ POR	10/25/2024	W	13	0	0	1	0.0	0	0	-	0	0	-	0	1	1	4	3	0	4	3	-6	12.2
CJ McCollum	NOP	NOP @ POR	10/25/2024	W	40	20	8	17	47.1	4	9	44.4	0	0	-	0	2	2	3	4	1	1	2	9	40.9
Herbert Jones	NOP	NOP @ POR	10/25/2024	W	29	8	4	9	44.4	0	3	0.0	0	0	-	1	0	1	1	2	1	2	1	-4	17.7
Yves Missi	NOP	NOP @ POR	10/25/2024	W	22	8	2	5	40.0	0	0	-	4	6	66.7	2	4	6	2	0	2	0	2	-11	24.2
Brandon Ingram	NOP	NOP @ POR	10/25/2024	W	35	21	8	20	40.0	4	9	44.4	1	2	50.0	2	6	8	4	2	1	2	3	-3	43.6
Daniel Theis	NOP	NOP vs. CHI	10/23/2024	W	19	8	3	5	60.0	0	1	0.0	2	2	100	0	2	2	3	2	3	2	2	15	27.9
Yves Missi	NOP	NOP vs. CHI	10/23/2024	W	23	12	5	8	62.5	0	0	-	2	2	100	3	4	7	1	1	3	1	2	4	32.9
Jordan Hawkins	NOP	NOP vs. CHI	10/23/2024	W	28	13	4	9	44.4	3	6	50.0	2	2	100	0	7	7	1	0	1	2	1	-1	23.9
Jose Alvarado	NOP	NOP vs. CHI	10/23/2024	W	13	3	1	3	33.3	1	3	33.3	0	0	-	0	0	0	3	1	0	0	3	-5	10.5
Javonte Green	NOP	NOP vs. CHI	10/23/2024	W	25	9	3	3	100	0	0	-	3	4	75.0	0	3	3	1	4	0	1	0	14	25.1
Brandon Ingram	NOP	NOP vs. CHI	10/23/2024	W	31	33	13	23	56.5	3	5	60.0	4	4	100	2	5	7	2	2	1	3	4	18	50.4
Herbert Jones	NOP	NOP vs. CHI	10/23/2024	W	33	2	1	6	16.7	0	3	0.0	0	0	-	1	3	4	2	2	0	0	3	5	15.8
Dejounte Murray	NOP	NOP vs. CHI	10/23/2024	W	30	14	4	15	26.7	0	3	0.0	6	7	85.7	0	8	8	10	1	0	1	0	5	40.6
CJ McCollum	NOP	NOP vs. CHI	10/23/2024	W	30	23	9	19	47.4	5	11	45.5	0	0	-	0	2	2	5	1	1	0	1	18	38.9
