PLAYER	TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	STL	BLK	TOV	PF	+/-	FP
Ryan Dunn	PHX	PHX vs. DEN	12/25/2024	W	21	5	2	3	66.7	1	2	50.0	0	0	-	2	1	3	1	0	0	0	1	3	10.1
Bradley Beal	PHX	PHX vs. DEN	12/25/2024	W	38	27	11	21	52.4	3	7	42.9	2	4	50.0	1	1	2	4	4	1	3	4	12	47.4
Mason Plumlee	PHX	PHX vs. DEN	12/25/2024	W	13	3	1	1	100	0	0	-	1	1	100	0	4	4	1	0	0	2	3	3	7.3
Royce O'Neale	PHX	PHX vs. DEN	12/25/2024	W	30	5	2	7	28.6	1	5	20.0	0	0	-	1	7	8	6	2	1	0	3	3	32.6
Monté Morris	PHX	PHX vs. DEN	12/25/2024	W	18	11	3	8	37.5	1	5	20.0	4	4	100	1	1	2	3	2	0	0	0	8	23.9
Josh Okogie	PHX	PHX vs. DEN	12/25/2024	W	17	7	3	6	50.0	1	3	33.3	0	0	-	2	0	2	0	1	0	0	0	9	12.4
Monté Morris	PHX	PHX @ DEN	12/23/2024	L	20	7	3	10	30.0	1	3	33.3	0	0	-	0	4	4	3	1	0	0	0	4	19.3
Tyus Jones	PHX	PHX @ DEN	12/23/2024	L	23	9	4	8	50.0	1	3	33.3	0	0	-	0	2	2	2	0	1	2	0	-24	15.4
Josh Okogie	PHX	PHX @ DEN	12/23/2024	L	13	0	0	4	0.0	0	1	0.0	0	0	-	0	2	2	1	0	0	3	1	-14	0.9
Jusuf Nurkić	PHX	PHX @ DEN	12/23/2024	L	15	4	1	3	33.3	1	1	100	1	1	100	2	2	4	4	1	0	2	4	-5	15.8
Mason Plumlee	PHX	PHX @ DEN	12/23/2024	L	15	6	1	3	33.3	0	0	-	4	4	100	3	1	4	2	0	0	0	2	-12	13.8
Kevin Durant	PHX	PHX @ DEN	12/23/2024	L	31	23	8	15	53.3	2	3	66.7	5	6	83.3	2	7	9	2	2	1	3	1	-19	42.8
Oso Ighodaro	PHX	PHX @ DEN	12/23/2024	L	18	7	3	3	100	0	0	-	1	4	25.0	0	6	6	1	0	1	0	0	-10	18.7
Royce O'Neale	PHX	PHX @ DEN	12/23/2024	L	29	6	2	9	22.2	2	8	25.0	0	0	-	1	1	2	4	1	0	0	2	-10	17.4
