PLAYER	TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	STL	BLK	TOV	PF	+/-	FP
Jevon Carter	CHI	CHI vs. HOU	11/17/2024	L	14	8	3	9	33.3	2	6	33.3	0	0	-	0	3	3	2	2	0	1	1	-8	19.6
Nikola Vučević	CHI	CHI vs. HOU	11/17/2024	L	25	9	3	7	42.9	1	3	33.3	2	2	100	0	6	6	2	0	0	2	2	-35	17.2
Zach LaVine	CHI	CHI vs. HOU	11/17/2024	L	26	15	4	9	44.4	1	3	33.3	6	6	100	0	5	5	1	2	1	0	3	-36	31.5
Torrey Craig	CHI	CHI vs. HOU	11/17/2024	L	11	5	1	5	20.0	1	5	20.0	2	2	100	0	2	2	1	0	0	0	0	-7	8.9
Dalen Terry	CHI	CHI vs. HOU	11/17/2024	L	12	4	2	6	33.3	0	1	0.0	0	0	-	1	0	1	1	2	1	1	2	-4	14.7
Nikola Vučević	CHI	CHI @ CLE	11/15/2024	L	33	25	11	16	68.8	2	4	50.0	1	1	100	0	8	8	2	0	0	2	1	-13	35.6
Josh Giddey	CHI	CHI @ CLE	11/15/2024	L	15	5	2	9	22.2	1	5	20.0	0	0	-	0	3	3	1	1	0	0	4	-27	13.1
Dalen Terry	CHI	CHI @ CLE	11/15/2024	L	18	6	2	4	50.0	1	2	50.0	1	2	50.0	1	0	1	2	1	0	4	0	-6	9.2
Zach LaVine	CHI	CHI @ CLE	11/15/2024	L	37	8	4	16	25.0	0	3	0.0	0	0	-	0	4	4	9	0	1	1	5	-5	28.3
Coby White	CHI	CHI @ CLE	11/15/2024	L	30	29	8	15	53.3	6	11	54.5	7	7	100	0	1	1	3	2	0	4	3	-11	36.7
Patrick Williams	CHI	CHI @ CLE	11/15/2024	L	34	17	5	7	71.4	4	5	80.0	3	4	75.0	1	2	3	9	1	1	3	1	-4	37.1
Jalen Smith	CHI	CHI @ CLE	11/15/2024	L	14	6	2	3	66.7	0	1	0.0	2	2	100	0	3	3	1	0	0	0	0	0	11.1
Julian Phillips	CHI	CHI @ CLE	11/15/2024	L	21	4	1	5	20.0	1	5	20.0	1	2	50.0	0	6	6	1	1	0	1	1	-6	14.7
Ayo Dosunmu	CHI	CHI @ CLE	11/15/2024	L	26	15	6	9	66.7	2	3	66.7	1	2	50.0	1	4	5	4	1	1	2	5	-17	31.0
Patrick Williams	CHI	CHI @ NYK	11/13/2024	W	33	18	6	9	66.7	3	4	75.0	3	4	75.0	2	4	6	2	2	0	1	0	1	33.2
Coby White	CHI	CHI @ NYK	11/13/2024	W	36	22	6	16	37.5	2	9	22.2	8	8	100	0	1	1	4	1	0	3	4	-8	29.2
Nikola Vučević	CHI	CHI @ NYK	11/13/2024	W	34	19	9	14	64.3	0	2	0.0	1	1	100	3	8	11	3	2	1	2	4	14	43.7
Matas Buzelis	CHI	CHI @ NYK	11/13/2024	W	12	4	1	6	16.7	0	3	0.0	2	2	100	0	4	4	0	0	3	0	0	-10	17.8
Julian Phillips	CHI	CHI @ NYK	11/13/2024	W	11	5	2	2	100	1	1	100	0	0	-	0	1	1	0	0	0	0	1	8	6.2
Jalen Smith	CHI	CHI @ NYK	11/13/2024	W	14	0	0	2	0.0	0	2	0.0	0	0	-	0	4	4	1	0	0	2	2	-13	4.3
Zach LaVine	CHI	CHI @ NYK	11/13/2024	W	36	31	12	17	70.6	4	8	50.0	3	6	50.0	1	6	7	8	2	1	6	1	21	54.4
Ayo Dosunmu	CHI	CHI @ NYK	11/13/2024	W	25	16	5	8	62.5	2	3	66.7	4	4	100	0	3	3	6	2	1	1	4	-4	36.6
Josh Giddey	CHI	CHI @ NYK	11/13/2024	W	28	5	2	7	28.6	1	3	33.3	0	0	-	1	1	2	6	1	0	2	1	19	17.4
Dalen Terry	CHI	CHI @ NYK	11/13/2024	W	10	4	1	1	100	1	1	100	1	2	50.0	0	1	1	1	0	0	1	0	-23	5.7
Zach LaVine	CHI	CHI vs. CLE	11/11/2024	L	36	26	12	20	60.0	2	7	28.6	0	1	0.0	0	6	6	3	0	0	2	2	16	35.7
Coby White	CHI	CHI vs. CLE	11/11/2024	L	37	20	5	13	38.5	5	11	45.5	5	5	100	0	7	7	6	4	1	5	2	4	47.4
Julian Phillips	CHI	CHI vs. CLE	11/11/2024	L	10	0	0	1	0.0	0	1	0.0	0	0	-	1	2	3	0	0	1	1	0	-21	5.6
Nikola Vučević	CHI	CHI vs. CLE	11/11/2024	L	35	20	9	15	60.0	1	3	33.3	1	2	50.0	2	6	8	3	1	1	3	1	14	37.1
Patrick Williams	CHI	CHI vs. CLE	11/11/2024	L	36	13	5	13	38.5	3	7	42.9	0	0	-	1	9	10	3	1	1	2	1	-5	33.5
Ayo Dosunmu	CHI	CHI vs. CLE	11/11/2024	L	31	10	2	8	25.0	1	4	25.0	5	6	83.3	0	3	3	4	0	0	0	1	-21	19.6
Dalen Terry	CHI	CHI vs. CLE	11/11/2024	L	15	4	2	4	50.0	0	0	-	0	0	-	2	2	4	0	0	0	1	3	-15	7.8
