PLAYER	TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	STL	BLK	TOV	PF	+/-	FP
Amir Coffey	LAC	LAC vs. MEM	02/12/2025	W	18	15	4	9	44.4	0	2	0.0	7	7	100	2	1	3	1	0	0	0	2	-1	20.1
Kawhi Leonard	LAC	LAC vs. UTA	02/08/2025	W	31	10	4	9	44.4	0	0	-	2	2	100	0	5	5	3	1	0	5	4	-6	18.5
Derrick Jones Jr.	LAC	LAC vs. UTA	02/08/2025	W	27	11	5	8	62.5	0	1	0.0	1	4	25.0	1	2	3	1	0	0	0	2	12	16.1
Ivica Zubac	LAC	LAC vs. UTA	02/08/2025	W	33	26	13	16	81.3	0	0	-	0	0	-	4	11	15	5	2	1	1	3	19	59.5
James Harden	LAC	LAC vs. UTA	02/08/2025	W	38	23	7	18	38.9	2	8	25.0	7	8	87.5	0	2	2	17	2	0	5	1	30	51.9
Norman Powell	LAC	LAC vs. UTA	02/08/2025	W	36	26	9	18	50.0	2	6	33.3	6	6	100	0	1	1	3	1	0	2	1	4	32.7
Amir Coffey	LAC	LAC vs. UTA	02/08/2025	W	28	17	6	11	54.5	5	8	62.5	0	0	-	0	1	1	1	0	0	0	4	14	19.7
Kris Dunn	LAC	LAC vs. UTA	02/08/2025	W	22	3	1	1	100	1	1	100	0	0	-	1	3	4	2	2	0	0	2	12	16.8
Kawhi Leonard	LAC	LAC vs. IND	02/06/2025	L	33	19	7	16	43.8	3	6	50.0	2	2	100	0	4	4	4	0	1	5	1	-10	27.8
Amir Coffey	LAC	LAC vs. IND	02/06/2025	L	23	14	4	7	57.1	4	5	80.0	2	2	100	0	2	2	0	0	1	2	1	-12	17.4
Drew Eubanks	LAC	LAC vs. IND	02/06/2025	L	13	4	2	3	66.7	0	0	-	0	0	-	2	3	5	0	0	0	0	1	-5	10.0
Nicolas Batum	LAC	LAC vs. IND	02/06/2025	L	12	0	0	2	0.0	0	2	0.0	0	0	-	1	1	2	0	1	1	0	0	-12	8.4
James Harden	LAC	LAC vs. IND	02/06/2025	L	38	22	7	14	50.0	4	9	44.4	4	5	80.0	1	5	6	10	1	0	4	2	10	43.2
Norman Powell	LAC	LAC vs. IND	02/06/2025	L	36	22	8	20	40.0	4	12	33.3	2	5	40.0	0	4	4	3	0	0	2	3	5	29.3
Derrick Jones Jr.	LAC	LAC vs. IND	02/06/2025	L	27	12	5	10	50.0	2	5	40.0	0	0	-	2	2	4	1	1	0	3	2	-9	18.3
Kris Dunn	LAC	LAC vs. IND	02/06/2025	L	22	1	0	5	0.0	0	1	0.0	1	2	50.0	1	5	6	5	1	1	1	3	0	20.7
Ivica Zubac	LAC	LAC vs. IND	02/06/2025	L	35	18	8	11	72.7	0	0	-	2	2	100	4	11	15	2	1	0	2	3	-2	40.0
Ivica Zubac	LAC	LAC vs. LAL	02/04/2025	L	28	8	2	7	28.6	0	0	-	4	4	100	4	6	10	3	1	0	2	3	-9	25.5
Derrick Jones Jr.	LAC	LAC vs. LAL	02/04/2025	L	22	17	6	10	60.0	3	7	42.9	2	2	100	1	1	2	2	0	0	0	2	0	22.4
Kevin Porter Jr.	LAC	LAC vs. LAL	02/04/2025	L	13	7	3	7	42.9	1	2	50.0	0	0	-	1	2	3	2	0	0	1	1	-17	12.6
