PLAYER	TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	STL	BLK	TOV	PF	+/-	FP
Moussa Diabaté	CHA	CHA @ GSW	02/25/2025	L	23	5	1	2	50.0	0	0	-	3	4	75.0	2	3	5	3	0	2	1	1	-18	20.5
Mark Williams	CHA	CHA @ GSW	02/25/2025	L	25	12	6	12	50.0	0	0	-	0	0	-	4	8	12	0	0	3	3	3	-18	32.4
Damion Baugh	CHA	CHA @ GSW	02/25/2025	L	29	9	2	13	15.4	1	7	14.3	4	4	100	1	4	5	5	2	0	5	1	-22	23.5
Tidjane Salaün	CHA	CHA @ SAC	02/24/2025	L	23	4	1	5	20.0	0	3	0.0	2	2	100	3	0	3	0	0	1	2	1	-22	8.6
Moussa Diabaté	CHA	CHA @ SAC	02/24/2025	L	21	12	5	10	50.0	0	0	-	2	4	50.0	5	2	7	0	2	0	1	1	-23	25.4
Wendell Moore Jr.	CHA	CHA @ SAC	02/24/2025	L	12	4	1	2	50.0	0	1	0.0	2	2	100	0	1	1	1	1	0	0	2	-13	9.7
Damion Baugh	CHA	CHA @ SAC	02/24/2025	L	26	4	1	8	12.5	1	6	16.7	1	2	50.0	1	1	2	4	4	0	1	1	-39	23.4
LaMelo Ball	CHA	CHA @ SAC	02/24/2025	L	29	13	3	13	23.1	1	7	14.3	6	6	100	3	3	6	9	1	0	3	4	-32	33.7
Jusuf Nurkić	CHA	CHA @ SAC	02/24/2025	L	27	12	4	6	66.7	1	3	33.3	3	4	75.0	1	8	9	3	3	1	4	1	-19	35.3
Nick Smith Jr.	CHA	CHA @ SAC	02/24/2025	L	33	13	5	15	33.3	3	9	33.3	0	0	-	0	1	1	2	0	0	2	2	-18	15.2
Josh Green	CHA	CHA @ SAC	02/24/2025	L	25	3	1	5	20.0	0	3	0.0	1	2	50.0	0	0	0	1	2	0	2	2	-14	8.5
Miles Bridges	CHA	CHA @ SAC	02/24/2025	L	30	23	9	19	47.4	4	8	50.0	1	2	50.0	2	4	6	1	0	1	4	0	-26	30.7
Elfrid Payton	CHA	CHA @ SAC	02/24/2025	L	14	0	0	2	0.0	0	0	-	0	0	-	0	2	2	3	1	1	0	2	-4	12.9
Nick Smith Jr.	CHA	CHA @ POR	02/22/2025	L	33	14	6	18	33.3	0	5	0.0	2	2	100	1	1	2	2	1	0	4	5	-32	18.4
Tidjane Salaün	CHA	CHA @ POR	02/22/2025	L	23	6	2	8	25.0	0	4	0.0	2	3	66.7	1	1	2	1	0	2	0	1	-25	15.9
Seth Curry	CHA	CHA @ POR	02/22/2025	L	21	6	3	9	33.3	0	5	0.0	0	0	-	0	1	1	1	1	0	0	0	-27	11.7
Wendell Moore Jr.	CHA	CHA @ POR	02/22/2025	L	22	8	4	10	40.0	0	0	-	0	1	0.0	2	0	2	0	0	0	0	1	-21	10.4
Moussa Diabaté	CHA	CHA @ POR	02/22/2025	L	13	5	2	2	100	0	0	-	1	2	50.0	1	6	7	2	2	1	1	2	-12	24.4
Josh Green	CHA	CHA @ POR	02/22/2025	L	23	4	1	6	16.7	1	5	20.0	1	1	100	1	1	2	2	2	0	2	2	-19	13.4
LaMelo Ball	CHA	CHA @ POR	02/22/2025	L	22	5	1	10	10.0	0	4	0.0	3	4	75.0	0	4	4	2	0	1	0	1	-18	15.8
Miles Bridges	CHA	CHA @ POR	02/22/2025	L	23	17	6	14	42.9	3	6	50.0	2	2	100	0	3	3	3	2	1	2	3	-28	32.1
Jusuf Nurkić	CHA	CHA @ POR	02/22/2025	L	16	11	5	9	55.6	1	3	33.3	0	1	0.0	4	4	8	5	1	1	2	4	-22	32.1
Elfrid Payton	CHA	CHA @ POR	02/22/2025	L	22	2	1	4	25.0	0	0	-	0	0	-	0	1	1	1	1	1	3	1	-36	7.7
Mark Williams	CHA	CHA @ POR	02/22/2025	L	21	10	3	8	37.5	0	0	-	4	5	80.0	2	3	5	0	2	0	1	1	-25	21.0
Seth Curry	CHA	CHA @ DEN	02/20/2025	L	13	7	3	6	50.0	1	3	33.3	0	0	-	0	1	1	0	1	0	1	1	-7	10.2
Elfrid Payton	CHA	CHA @ DEN	02/20/2025	L	16	0	0	3	0.0	0	0	-	0	0	-	0	2	2	3	2	0	1	3	8	11.9
Jusuf Nurkić	CHA	CHA @ DEN	02/20/2025	L	19	9	4	11	36.4	0	4	0.0	1	1	100	4	6	10	7	1	1	2	3	4	35.5
Wendell Moore Jr.	CHA	CHA @ DEN	02/20/2025	L	13	0	0	4	0.0	0	1	0.0	0	0	-	1	0	1	0	0	0	1	1	-16	0.2
Tidjane Salaün	CHA	CHA @ DEN	02/20/2025	L	24	3	1	6	16.7	0	2	0.0	1	2	50.0	3	5	8	0	0	0	2	2	-6	10.6
Damion Baugh	CHA	CHA @ DEN	02/20/2025	L	32	14	6	7	85.7	2	3	66.7	0	0	-	0	0	0	6	2	0	2	3	-22	27.0
Nick Smith Jr.	CHA	CHA @ DEN	02/20/2025	L	33	16	7	16	43.8	2	6	33.3	0	0	-	0	1	1	3	0	0	0	1	-15	21.7
Moussa Diabaté	CHA	CHA @ DEN	02/20/2025	L	29	11	3	10	30.0	0	0	-	5	7	71.4	2	4	6	0	0	0	0	4	-18	18.2
Josh Green	CHA	CHA @ DEN	02/20/2025	L	27	19	7	13	53.8	5	8	62.5	0	0	-	0	3	3	2	1	0	1	2	1	27.6
Miles Bridges	CHA	CHA @ DEN	02/20/2025	L	34	36	12	23	52.2	5	10	50.0	7	7	100	4	9	13	7	3	1	0	1	1	74.1
Tidjane Salaün	CHA	CHA @ LAL	02/19/2025	W	18	3	1	5	20.0	1	2	50.0	0	0	-	2	4	6	0	1	0	1	0	-3	12.2
LaMelo Ball	CHA	CHA @ LAL	02/19/2025	W	33	27	9	19	47.4	5	13	38.5	4	4	100	0	5	5	6	1	0	3	1	8	42.0
Elfrid Payton	CHA	CHA @ LAL	02/19/2025	W	15	0	0	2	0.0	0	0	-	0	0	-	0	3	3	2	0	0	1	2	-5	5.6
Miles Bridges	CHA	CHA @ LAL	02/19/2025	W	33	29	9	22	40.9	5	11	45.5	6	7	85.7	1	5	6	0	5	1	2	3	4	52.2
DaQuan Jeffries	CHA	CHA @ LAL	02/19/2025	W	15	5	2	6	33.3	1	5	20.0	0	0	-	0	0	0	1	0	1	1	2	1	8.5
Josh Green	CHA	CHA @ LAL	02/19/2025	W	34	4	2	6	33.3	0	3	0.0	0	0	-	1	2	3	1	2	0	4	3	0	11.1
Mark Williams	CHA	CHA @ LAL	02/19/2025	W	29	10	3	7	42.9	0	0	-	4	4	100	2	7	9	2	0	0	1	3	-5	22.8
Nick Smith Jr.	CHA	CHA @ LAL	02/19/2025	W	29	12	4	13	30.8	4	11	36.4	0	0	-	0	2	2	1	1	0	3	0	-4	15.9
Jusuf Nurkić	CHA	CHA @ LAL	02/19/2025	W	18	0	0	3	0.0	0	3	0.0	0	0	-	0	8	8	7	1	2	1	1	8	28.1
Seth Curry	CHA	CHA @ LAL	02/19/2025	W	16	10	3	8	37.5	2	5	40.0	2	2	100	3	2	5	0	1	0	0	1	11	19.0
Nick Smith Jr.	CHA	CHA @ ORL	02/12/2025	L	16	2	1	5	20.0	0	2	0.0	0	0	-	0	1	1	3	0	0	1	0	8	6.7
Taj Gibson	CHA	CHA @ ORL	02/12/2025	L	22	10	4	6	66.7	0	0	-	2	2	100	4	8	12	0	0	1	3	4	-5	24.4
Jusuf Nurkić	CHA	CHA @ ORL	02/12/2025	L	16	9	3	5	60.0	0	1	0.0	3	4	75.0	1	7	8	1	1	1	1	1	2	25.1
Tidjane Salaün	CHA	CHA @ ORL	02/12/2025	L	20	3	1	5	20.0	1	2	50.0	0	0	-	0	3	3	1	0	0	0	1	-4	8.1
Miles Bridges	CHA	CHA @ ORL	02/12/2025	L	36	19	6	23	26.1	2	8	25.0	5	5	100	0	8	8	4	1	0	1	0	-18	36.6
Josh Green	CHA	CHA @ ORL	02/12/2025	L	29	16	7	12	58.3	2	5	40.0	0	0	-	0	0	0	1	1	0	1	1	-8	19.5
DaQuan Jeffries	CHA	CHA @ ORL	02/12/2025	L	26	0	0	4	0.0	0	3	0.0	0	0	-	0	2	2	0	0	1	1	2	-22	4.4
Elfrid Payton	CHA	CHA @ ORL	02/12/2025	L	32	4	2	6	33.3	0	0	-	0	0	-	1	3	4	7	0	1	1	2	-6	21.3
Isaiah Wong	CHA	CHA @ ORL	02/12/2025	L	16	7	3	7	42.9	1	1	100	0	0	-	0	0	0	1	0	0	1	1	-10	7.5
Damion Baugh	CHA	CHA @ ORL	02/12/2025	L	27	16	5	8	62.5	2	4	50.0	4	4	100	0	5	5	3	1	0	2	3	-17	27.5
KJ Simpson	CHA	CHA @ BKN	02/10/2025	L	30	9	3	12	25.0	0	4	0.0	3	3	100	2	7	9	4	1	0	3	0	3	25.8
Tidjane Salaün	CHA	CHA @ BKN	02/10/2025	L	27	16	4	10	40.0	2	5	40.0	6	9	66.7	1	4	5	0	2	1	2	1	-2	29.0
Nick Smith Jr.	CHA	CHA @ BKN	02/10/2025	L	36	13	4	12	33.3	1	7	14.3	4	4	100	0	1	1	5	1	0	4	1	0	20.7
Taj Gibson	CHA	CHA @ BKN	02/10/2025	L	15	2	1	2	50.0	0	0	-	0	0	-	2	1	3	0	0	1	1	1	-1	7.6
Seth Curry	CHA	CHA @ BKN	02/10/2025	L	14	4	1	4	25.0	1	2	50.0	1	2	50.0	0	1	1	1	0	0	1	1	-13	5.7
DaQuan Jeffries	CHA	CHA @ BKN	02/10/2025	L	25	7	3	6	50.0	0	3	0.0	1	2	50.0	0	1	1	1	0	1	0	2	-4	12.7
LaMelo Ball	CHA	CHA @ BKN	02/10/2025	L	10	5	2	5	40.0	1	3	33.3	0	0	-	0	1	1	3	1	0	0	0	-3	13.7
Moussa Diabaté	CHA	CHA @ BKN	02/10/2025	L	27	21	9	11	81.8	0	0	-	3	6	50.0	3	7	10	0	0	2	1	2	-14	38.0
Miles Bridges	CHA	CHA @ BKN	02/10/2025	L	29	7	3	11	27.3	0	3	0.0	1	2	50.0	3	4	7	3	0	2	3	1	2	22.9
Josh Green	CHA	CHA @ BKN	02/10/2025	L	27	5	2	5	40.0	1	4	25.0	0	0	-	0	2	2	1	2	0	2	1	-8	12.9
KJ Simpson	CHA	CHA @ DET	02/09/2025	L	32	10	3	7	42.9	2	3	66.7	2	3	66.7	1	3	4	6	1	0	4	5	6	22.8
Isaiah Wong	CHA	CHA @ DET	02/09/2025	L	24	17	6	9	66.7	3	3	100	2	2	100	0	2	2	1	1	0	2	1	-5	21.9
DaQuan Jeffries	CHA	CHA @ DET	02/09/2025	L	30	0	0	2	0.0	0	2	0.0	0	0	-	1	2	3	2	1	0	2	2	-4	7.6
Seth Curry	CHA	CHA @ DET	02/09/2025	L	36	26	10	17	58.8	5	9	55.6	1	1	100	1	3	4	2	1	1	0	2	3	39.8
Taj Gibson	CHA	CHA @ DET	02/09/2025	L	20	6	2	5	40.0	0	0	-	2	2	100	2	4	6	3	1	0	1	2	7	19.7
Tidjane Salaün	CHA	CHA @ DET	02/09/2025	L	31	8	1	12	8.3	0	6	0.0	6	6	100	3	4	7	4	0	0	0	1	-18	22.4
Miles Bridges	CHA	CHA @ DET	02/09/2025	L	36	30	10	20	50.0	5	9	55.6	5	7	71.4	1	8	9	3	1	0	4	2	-16	44.3
Elfrid Payton	CHA	CHA @ DET	02/09/2025	L	23	0	0	4	0.0	0	0	-	0	0	-	0	1	1	4	2	0	1	2	-11	12.2
Tidjane Salaün	CHA	CHA vs. SAS	02/07/2025	W	18	8	3	4	75.0	2	2	100	0	0	-	1	4	5	0	0	1	1	3	-10	16.0
Taj Gibson	CHA	CHA vs. SAS	02/07/2025	W	13	4	2	4	50.0	0	0	-	0	0	-	2	2	4	0	1	1	0	3	4	14.8
Miles Bridges	CHA	CHA vs. SAS	02/07/2025	W	35	25	10	18	55.6	3	6	50.0	2	2	100	1	6	7	2	1	1	0	0	7	42.4
Nick Smith Jr.	CHA	CHA vs. SAS	02/07/2025	W	34	19	8	13	61.5	2	5	40.0	1	1	100	1	5	6	5	0	0	3	1	3	30.7
KJ Simpson	CHA	CHA vs. SAS	02/07/2025	W	19	12	5	9	55.6	2	4	50.0	0	0	-	0	3	3	3	0	0	0	3	-12	20.1
Seth Curry	CHA	CHA vs. SAS	02/07/2025	W	21	12	4	8	50.0	4	6	66.7	0	0	-	0	4	4	2	1	0	1	3	7	21.8
DaQuan Jeffries	CHA	CHA vs. SAS	02/07/2025	W	30	4	2	9	22.2	0	4	0.0	0	0	-	3	2	5	5	1	1	2	4	2	21.5
LaMelo Ball	CHA	CHA vs. SAS	02/07/2025	W	36	24	9	26	34.6	4	11	36.4	2	2	100	1	3	4	10	0	0	3	3	8	40.8
Moussa Diabaté	CHA	CHA vs. SAS	02/07/2025	W	33	9	4	10	40.0	0	0	-	1	1	100	7	8	15	6	0	0	1	2	-4	35.0
Tidjane Salaün	CHA	CHA vs. MIL	02/05/2025	L	22	10	3	8	37.5	1	4	25.0	3	4	75.0	2	2	4	1	1	1	1	1	-6	21.3
Mark Williams	CHA	CHA vs. MIL	02/05/2025	L	25	6	2	8	25.0	0	0	-	2	2	100	1	4	5	2	0	0	0	2	-23	15.0
Seth Curry	CHA	CHA vs. MIL	02/05/2025	L	14	3	1	7	14.3	0	3	0.0	1	1	100	0	2	2	1	0	0	0	0	-7	6.9
Nick Smith Jr.	CHA	CHA vs. MIL	02/05/2025	L	32	23	9	15	60.0	4	8	50.0	1	2	50.0	0	2	2	2	0	0	1	4	-10	27.4
Moussa Diabaté	CHA	CHA vs. MIL	02/05/2025	L	23	10	2	2	100	0	0	-	6	8	75.0	3	10	13	2	0	0	1	1	13	27.6
Isaiah Wong	CHA	CHA vs. MIL	02/05/2025	L	16	6	3	6	50.0	0	2	0.0	0	0	-	0	0	0	2	1	0	0	1	19	12.0
DaQuan Jeffries	CHA	CHA vs. MIL	02/05/2025	L	29	9	3	7	42.9	2	4	50.0	1	1	100	2	4	6	2	1	0	1	1	23	21.2
Miles Bridges	CHA	CHA vs. MIL	02/05/2025	L	26	15	7	17	41.2	1	5	20.0	0	0	-	1	5	6	6	0	0	1	2	-4	30.2
Josh Green	CHA	CHA vs. MIL	02/05/2025	L	25	5	2	6	33.3	0	2	0.0	1	2	50.0	0	3	3	0	0	0	1	2	-32	7.6
KJ Simpson	CHA	CHA vs. MIL	02/05/2025	L	28	15	6	12	50.0	3	6	50.0	0	0	-	0	0	0	3	1	0	2	0	-23	20.5
Josh Green	CHA	CHA vs. WAS	02/03/2025	L	37	11	4	7	57.1	1	3	33.3	2	3	66.7	0	3	3	1	2	0	1	3	10	21.1
KJ Simpson	CHA	CHA vs. WAS	02/03/2025	L	24	9	3	10	30.0	0	4	0.0	3	3	100	1	3	4	1	0	0	1	3	-4	14.3
Mark Williams	CHA	CHA vs. WAS	02/03/2025	L	32	23	7	12	58.3	0	0	-	9	10	90.0	2	12	14	2	1	1	0	2	2	48.8
Vasilije Micić	CHA	CHA vs. WAS	02/03/2025	L	29	13	4	14	28.6	3	4	75.0	2	2	100	0	3	3	5	0	0	0	1	-14	24.1
Moussa Diabaté	CHA	CHA vs. WAS	02/03/2025	L	16	5	1	2	50.0	0	0	-	3	4	75.0	2	5	7	1	0	0	1	1	-12	13.9
Nick Smith Jr.	CHA	CHA vs. WAS	02/03/2025	L	39	24	9	16	56.3	4	7	57.1	2	2	100	1	3	4	2	1	0	2	4	-11	32.8
Miles Bridges	CHA	CHA vs. WAS	02/03/2025	L	37	24	9	21	42.9	2	7	28.6	4	4	100	3	7	10	10	0	0	2	0	12	49.0
DaQuan Jeffries	CHA	CHA vs. WAS	02/03/2025	L	12	2	1	4	25.0	0	3	0.0	0	0	-	0	1	1	1	0	0	0	2	-25	4.7
Josh Green	CHA	CHA vs. DEN	02/01/2025	L	32	6	3	6	50.0	0	1	0.0	0	0	-	0	1	1	5	0	0	0	2	-10	14.7
Moussa Diabaté	CHA	CHA vs. DEN	02/01/2025	L	21	12	6	9	66.7	0	2	0.0	0	3	0.0	3	4	7	3	1	1	3	1	20	27.9
Isaiah Wong	CHA	CHA vs. DEN	02/01/2025	L	11	0	0	6	0.0	0	1	0.0	0	0	-	0	3	3	3	0	0	0	3	-5	8.1
Miles Bridges	CHA	CHA vs. DEN	02/01/2025	L	34	24	10	23	43.5	1	5	20.0	3	4	75.0	2	10	12	2	0	1	1	1	-2	43.4
Seth Curry	CHA	CHA vs. DEN	02/01/2025	L	21	10	4	5	80.0	2	2	100	0	0	-	0	3	3	2	2	0	1	0	20	21.6
Mark Williams	CHA	CHA vs. DEN	02/01/2025	L	32	20	8	17	47.1	0	0	-	4	4	100	6	9	15	3	0	3	1	2	-19	50.5
KJ Simpson	CHA	CHA vs. DEN	02/01/2025	L	27	8	2	9	22.2	0	4	0.0	4	4	100	2	4	6	8	0	0	2	0	16	25.2
Nick Smith Jr.	CHA	CHA vs. DEN	02/01/2025	L	33	19	7	12	58.3	5	8	62.5	0	0	-	0	1	1	2	1	0	1	1	-14	25.2
DaQuan Jeffries	CHA	CHA vs. DEN	02/01/2025	L	14	5	1	3	33.3	1	2	50.0	2	2	100	0	0	0	1	1	1	0	3	3	12.5
Vasilije Micić	CHA	CHA vs. DEN	02/01/2025	L	15	0	0	5	0.0	0	1	0.0	0	0	-	0	3	3	2	0	0	3	0	-24	3.6
Nick Smith Jr.	CHA	CHA vs. LAC	01/31/2025	L	26	8	3	12	25.0	0	3	0.0	2	2	100	0	2	2	1	1	0	1	2	-10	13.9
Moussa Diabaté	CHA	CHA vs. LAC	01/31/2025	L	32	11	5	11	45.5	0	0	-	1	2	50.0	7	7	14	0	3	0	1	2	1	35.8
Josh Green	CHA	CHA vs. LAC	01/31/2025	L	37	10	4	4	100	2	2	100	0	0	-	0	4	4	1	0	0	0	0	-12	16.3
Miles Bridges	CHA	CHA vs. LAC	01/31/2025	L	38	27	12	27	44.4	1	8	12.5	2	3	66.7	1	8	9	6	0	0	3	4	1	43.8
Vasilije Micić	CHA	CHA vs. LAC	01/31/2025	L	31	20	7	12	58.3	2	6	33.3	4	4	100	0	2	2	4	1	0	1	2	-14	30.4
KJ Simpson	CHA	CHA vs. LAC	01/31/2025	L	25	9	4	11	36.4	1	3	33.3	0	0	-	1	0	1	5	1	0	0	2	2	20.7
DaQuan Jeffries	CHA	CHA vs. LAC	01/31/2025	L	10	0	0	1	0.0	0	1	0.0	0	0	-	0	0	0	1	2	0	0	4	-9	7.5
Josh Okogie	CHA	CHA vs. LAC	01/31/2025	L	14	8	3	7	42.9	0	2	0.0	2	2	100	1	1	2	0	3	2	2	0	6	23.4
Seth Curry	CHA	CHA vs. LAC	01/31/2025	L	11	7	2	6	33.3	1	5	20.0	2	2	100	0	1	1	0	0	0	0	0	4	8.2
Taj Gibson	CHA	CHA vs. LAC	01/31/2025	L	16	4	2	5	40.0	0	0	-	0	0	-	3	4	7	0	0	1	1	0	-9	14.4
Nick Smith Jr.	CHA	CHA vs. BKN	01/29/2025	L	27	2	1	10	10.0	0	7	0.0	0	0	-	0	5	5	2	0	0	3	2	-22	8.0
Moussa Diabaté	CHA	CHA vs. BKN	01/29/2025	L	27	13	5	6	83.3	0	0	-	3	6	50.0	4	4	8	1	1	0	1	2	3	26.1
Josh Okogie	CHA	CHA vs. BKN	01/29/2025	L	26	9	4	9	44.4	1	3	33.3	0	0	-	1	1	2	2	1	0	1	3	-14	16.4
Vasilije Micić	CHA	CHA vs. BKN	01/29/2025	L	28	15	5	10	50.0	4	6	66.7	1	2	50.0	3	4	7	6	0	0	4	3	-4	28.4
KJ Simpson	CHA	CHA vs. BKN	01/29/2025	L	27	7	1	10	10.0	0	4	0.0	5	6	83.3	2	1	3	2	0	2	2	3	-7	17.6
DaQuan Jeffries	CHA	CHA vs. BKN	01/29/2025	L	21	0	0	1	0.0	0	1	0.0	0	0	-	0	1	1	1	1	0	0	0	-15	5.7
Miles Bridges	CHA	CHA vs. BKN	01/29/2025	L	32	23	8	21	38.1	1	8	12.5	6	7	85.7	2	11	13	1	2	2	2	1	-21	50.1
Seth Curry	CHA	CHA vs. BKN	01/29/2025	L	16	6	2	6	33.3	2	3	66.7	0	0	-	0	1	1	1	0	0	1	1	-4	7.7
Taj Gibson	CHA	CHA vs. BKN	01/29/2025	L	18	0	0	4	0.0	0	0	-	0	2	0.0	5	5	10	2	0	3	2	4	-19	22.0
Isaiah Wong	CHA	CHA vs. BKN	01/29/2025	L	19	8	2	6	33.3	2	3	66.7	2	2	100	1	1	2	0	1	0	1	0	-2	12.4
Vasilije Micić	CHA	CHA vs. LAL	01/27/2025	L	33	11	5	11	45.5	1	3	33.3	0	0	-	0	2	2	4	0	0	5	2	1	14.4
